device_id,ts,ignition,odometer_km
D2009,15/05/2026 15:38,ON,484.2
D2016,2026-05-06T15:23:00,ON,34703.0
D2007,2026-05-09T11:52:00,ON,48180.0
D2022,2026-05-09T07:07:00,ON,58292.0
D9002,2026-05-30T07:07:00,ON,66331.1
D2005,2026-05-03T15:52:00,ON,-1
D2022,2026-05-16T17:00:00,ON,58607.4
D2009,15/05/2026 08:15,ON,448.7
D2009,09/05/2026 11:23,ON,53314.0
D2021,11/05/2026 17:45,ON,28579.0
D9002,2026-05-13T17:45:00,ON,66065.2
D2021,07/05/2026 13:15,ON,0
D2019,06-May-2026 10:23:00,ON,18551.2
D9001,2026-05-08T17:00:00,on,11750.2
D2007,2026-05-18T08:45:00,ON,48560.6
D2022,2026-05-26T11:00:00,ON,58996.7
D2004,18-May-2026 07:23:00,ON,32989.7
D2011,14/05/2026 12:07,OFF,30676.1
D2026,2026-05-11 12:07:00,ON,13506.6
D2010,2026-05-27 07:15:00,OFF,46638.8
D2019,28-May-2026 08:23:00,ON,19387.1
D2015,2026-05-29 17:15:00,ON,26708.0
D2013,13/05/2026 13:52,ON,48172.0
D2014,29/05/2026 11:15,ON,
D2006,01-May-2026 11:38:00,ON,58547.6
D9001,2026-05-14T07:38:00,ON,11883.3
D2024,25-May-2026 12:23:00,ON,15819.6
D2015,2026-05-01 08:45:00,ON,26104.7
D2013,14/05/2026 16:15,ON,48222.2
D2009,07/05/2026 11:00,ON,53188.0
D2024,01-May-2026 15:23:00,ON,14621.2
D2012,27/05/2026 09:00,ON,0
D2020,2026-05-29 08:00:00,ON,10474.9
D2019,30-May-2026 11:38:00,ON,9999999
D2020,2026-05-15 17:38:00,ON,9796.0
D2016,2026-05-12T11:52:00,ON,34858.0
D2025,17/05/2026 15:45,ON,78605.3
D2007,2026-05-02T15:07:00,ON,47890.3
D9002,2026-05-15T11:23:00,ON,66088.8
D2012,21/05/2026 15:23,ON,57413.5
D2021,28/05/2026 17:45,on,29241.9
D2024,02-May-2026 15:07:00,ON,14672.0
D9001,2026-05-20T15:52:00,ON,12053.7
D2022,2026-05-18T07:23:00,ON,58656.1
D2026,2026-05-13 10:00:00,ON,13542.5
D2028,2026-05-30T13:07:00,ON,47682.7
D2028,2026-05-07T09:07:00,ON,46138.6
D2026,2026-05-10 13:07:00,ON,13490.0
D2005,2026-05-09T09:07:00,ON,36807.2
D2028,2026-05-23T12:52:00,ON,47211.1
D2024,25-May-2026 13:38:00,ON,15826.8
D2021,29/05/2026 13:15,ON,29268.3
D2023,17-May-2026 15:07:00,ON,76955.1
D9001,2026-05-21T17:45:00,on,12082.7
D9002,2026-05-30T13:07:00,ON,66340.3
D2016,2026-05-01T13:15:00,ON,34564.5
D2011,01/05/2026 16:38,OFF,30676.1
D2013,29/05/2026 17:38,ON,48804.0
D2025,26/05/2026 10:00,ON,78922.6
D2013,10/05/2026 11:23,ON,48046.9
D2010,2026-05-12 17:45:00,OFF,46638.8
D2021,09/05/2026 07:45,ON,28470.0
D2008,26/05/2026 14:52,ON,584.2
D2018,28-May-2026 12:45:00,ON,78774.7
D2019,06-May-2026 13:23:00,ON,18562.3
D2021,25/05/2026 08:23,ON,29097.1
D2018,11-May-2026 17:52:00,ON,77728.1
D2013,16/05/2026 07:23,ON,48268.9
D9001,2026-05-25T08:45:00,ON,12166.5
D2004,04-May-2026 07:15:00,ON,32291.3
D2004,10-May-2026 17:07:00,ON,32631.8
D9001,2026-05-18T07:00:00,ON,11985.4
D2008,18/05/2026 15:38,ON,372.7
D2019,30-May-2026 09:45:00,ON,19465.4
D2027,2026-05-28T07:07:00,ON,9999999
D2014,12/05/2026 16:45,ON,78066.7
D2004,12-May-2026 15:07:00,ON,32723.2
D2014,16/05/2026 16:45,ON,78303.6
D2020,2026-05-21 13:38:00,ON,10087.1
D2018,03-May-2026 15:07:00,ON,77213.8
D2008,28/05/2026 11:15,ON,629.9
D2023,11-May-2026 07:00:00,ON,76794.0
D2016,2026-05-20T07:23:00,ON,35062.2
D2013,30/05/2026 10:23,ON,48820.8
D2027,2026-05-18T10:52:00,ON,63498.4
D2012,16/05/2026 11:15,ON,57262.3
D2013,17/05/2026 07:07,ON,48307.4
D2028,2026-05-11T15:00:00,ON,46436.8
D2025,03/05/2026 16:15,ON,78094.9
D2011,29/05/2026 09:52,OFF,30676.1
D2005,2026-05-06T07:52:00,ON,36693.7
D2022,2026-05-21T11:00:00,ON,58790.4
D2020,2026-05-22 08:00:00,ON,10117.0
D2022,2026-05-06T17:52:00,ON,58206.1
D2008,09/05/2026 08:45,ON,47779.5
D2013,05/05/2026 07:07,ON,47838.5
D2019,10-May-2026 07:00:00,ON,18693.5
D2014,02/05/2026 15:38,ON,77463.6
D2016,2026-05-29T08:52:00,ON,35305.8
D2028,2026-05-11T12:23:00,on,46418.0
D2024,02-May-2026 07:07:00,ON,14638.2
D2019,25-May-2026 15:45:00,ON,19292.4
D2017,30/05/2026 10:45,ON,72063.5
D2012,30/05/2026 09:52,ON,57659.3
D2006,08-May-2026 16:38:00,ON,59048.7
D2009,20/05/2026 07:52,ON,756.6
D2012,04/05/2026 12:38,ON,56914.9
D2020,2026-05-24 09:45:00,ON,10221.4
D2021,14/05/2026 07:45,ON,28663.9
D2021,26/05/2026 17:38,ON,29163.7
D2012,25/05/2026 11:07,ON,57522.3
D9002,2026-05-10T08:07:00,ON,0
D2022,2026-05-11T07:23:00,ON,58371.6
D2027,2026-05-01T15:38:00,ON,-1
D2019,27-May-2026 17:15:00,ON,-1
D2012,06/05/2026 09:00,ON,0
D2018,05-May-2026 07:52:00,ON,77296.2
D2007,2026-05-07T10:15:00,ON,48089.1
D2019,07-May-2026 08:38:00,ON,18584.3
D2013,01/05/2026 15:45,ON,47712.2
D2013,11/05/2026 09:23,ON,0
D9002,2026-05-10T13:38:00,ON,66011.3
D2012,13/05/2026 07:52,ON,57161.9
D2008,17/05/2026 13:38,ON,341.2
D2014,10/05/2026 08:07,on,77904.7
D2008,19/05/2026 09:23,ON,385.6
D2004,13-May-2026 07:38:00,ON,32738.7
D2020,2026-05-28 08:52:00,ON,10422.9
D2011,11/05/2026 16:23,OFF,30676.1
D2021,21/05/2026 13:38,ON,28956.5
D2026,2026-05-11 10:52:00,ON,-1
D9002,2026-05-21T09:07:00,ON,66186.2
D2010,2026-05-08 11:23:00,OFF,46638.8
D2028,2026-05-30T12:38:00,ON,47673.5
D2027,2026-05-28T11:23:00,ON,63891.4
D2020,2026-05-27 07:00:00,ON,-1
D2012,23/05/2026 15:23,ON,-1
D2008,20/05/2026 13:15,ON,421.5
D2024,27-May-2026 13:38:00,ON,15924.8
D2024,20-May-2026 15:07:00,ON,15579.5
D2027,2026-05-04T13:15:00,ON,62968.3
D2008,14/05/2026 15:23,ON,-1
D2011,24/05/2026 12:07,OFF,30676.1
D2013,06/05/2026 15:45,ON,47905.4
D2027,2026-05-17T15:07:00,ON,63476.0
D2004,08-May-2026 14:15:00,ON,32523.0
D9002,2026-05-21T14:38:00,ON,66192.6
D2024,19-May-2026 16:23:00,ON,15537.4
D2028,2026-05-11T08:15:00,ON,46399.1
D2022,2026-05-29T13:23:00,ON,59120.3
D2007,2026-05-05T15:52:00,ON,48020.0
D2024,13-May-2026 07:15:00,ON,15193.9
D2026,2026-05-11 13:38:00,ON,13509.6
D2007,2026-05-16T09:45:00,ON,48476.0
D2012,24/05/2026 11:38,ON,9999999
D2016,2026-05-28T13:38:00,ON,-1
D2017,25/05/2026 17:52,ON,71967.4
D9002,2026-05-17T17:00:00,ON,66130.4
D2015,2026-05-04 14:52:00,ON,26179.3
D2010,2026-05-24 14:00:00,OFF,46638.8
D2005,2026-05-07T15:38:00,ON,36753.5
D2017,05/05/2026 16:38,ON,0
D2004,12-May-2026 17:45:00,ON,32730.5
D2005,2026-05-05T11:23:00,ON,36668.9
D2027,2026-05-29T07:45:00,ON,63912.1
D2015,2026-05-08 11:15:00,ON,26258.1
D2018,28-May-2026 08:00:00,ON,78756.9
D2026,2026-05-03 07:38:00,ON,13344.6
D2010,2026-05-25 16:00:00,OFF,46638.8
D2027,2026-05-27T08:00:00,ON,63840.8
D2024,11-May-2026 09:23:00,ON,15099.9
D2015,2026-05-30 07:52:00,ON,26712.3
D2018,13-May-2026 13:52:00,ON,77833.7
D2023,04-May-2026 09:07:00,ON,76629.0
D2012,28/05/2026 11:52,ON,57609.1
D2017,05/05/2026 11:23,ON,71525.5
D2019,20-May-2026 14:15:00,ON,19099.4
D2026,2026-05-04 14:15:00,ON,13376.0
D2016,2026-05-26T10:52:00,ON,35229.5
D2025,22/05/2026 12:23,ON,
D2016,2026-05-29T13:38:00,ON,35317.1
D2022,2026-05-25T09:38:00,ON,58948.3
D2024,18-May-2026 08:07:00,ON,15451.2
D2019,19-May-2026 08:00:00,ON,19042.4
D2026,2026-05-22 15:15:00,ON,13727.2
D2024,18-May-2026 13:00:00,ON,15473.0
D2023,23-May-2026 07:52:00,ON,77083.9
D2012,26/05/2026 12:45,ON,57550.3
D2028,2026-05-18T16:15:00,ON,46909.7
D2021,02/05/2026 16:07,ON,28229.6
D2013,03/05/2026 11:07,ON,47774.9
D2018,21-May-2026 14:52:00,ON,
D2020,2026-05-24 07:45:00,ON,10212.8
D2019,04-May-2026 09:15:00,ON,18473.8
D2005,2026-05-09T15:23:00,ON,
D2017,02/05/2026 11:15,ON,71460.7
D2026,2026-05-01 14:15:00,ON,13318.5
D2016,2026-05-20T11:07:00,ON,35072.9
D2019,18-May-2026 09:23:00,ON,19008.2
D2021,23/05/2026 07:23,ON,9999999
D2025,27/05/2026 13:38,ON,78969.2
D2011,20/05/2026 07:00,OFF,30676.1
D2007,2026-05-04T15:45:00,ON,47976.8
D2004,03-May-2026 16:00:00,ON,32284.3
D2022,2026-05-08T15:45:00,ON,58279.5
D2024,16-May-2026 11:52:00,ON,15360.2
D2006,10-May-2026 09:52:00,ON,59141.5
D2011,15/05/2026 09:15,OFF,30676.1
D2027,2026-05-19T17:15:00,ON,63558.7
D2028,2026-05-07T11:07:00,ON,46149.8
D2010,2026-05-05 15:07:00,OFF,46638.8
D9002,2026-05-05T13:07:00,ON,65929.1
D2015,2026-05-14 07:23:00,ON,26376.2
D2019,03-May-2026 15:00:00,ON,18452.9
D2005,2026-05-03T13:45:00,ON,36604.6
D2007,2026-05-16T17:00:00,ON,0
D2023,10-May-2026 11:45:00,ON,76777.7
D2009,19/05/2026 07:38,ON,695.7
D2028,2026-05-20T13:38:00,ON,47019.2
D2010,2026-05-18 07:00:00,OFF,46638.8
D2025,07/05/2026 15:38,ON,78235.8
D2007,2026-05-05T17:23:00,ON,48027.4
D2021,28/05/2026 13:15,ON,29230.5
D9002,2026-05-25T09:15:00,on,66250.8
D2015,2026-05-12 17:00:00,ON,26351.9
D2007,2026-05-08T15:45:00,ON,0
D2015,2026-05-21 12:00:00,ON,26532.1
D2023,13-May-2026 13:23:00,ON,76856.0
D2023,28-May-2026 12:52:00,ON,77215.6
D2006,14-May-2026 09:52:00,ON,59409.5
D2019,07-May-2026 15:00:00,ON,18606.0
D2022,2026-05-08T11:15:00,ON,58266.2
D2006,13-May-2026 10:38:00,ON,59344.3
D2004,13-May-2026 09:07:00,ON,32747.3
D2020,2026-05-15 13:52:00,ON,9781.1
D2008,09/05/2026 15:07,on,47795.0
D2011,20/05/2026 09:23,OFF,30676.1
D2023,01-May-2026 14:00:00,ON,76566.2
D2014,15/05/2026 16:23,ON,0
D2012,15/05/2026 10:38,ON,57228.2
D2014,24/05/2026 16:45,ON,78778.0
D2007,2026-05-15T09:45:00,ON,48435.6
D2011,02/05/2026 09:07,OFF,30676.1
D9001,2026-05-08T10:52:00,ON,11735.2
D2009,19/05/2026 11:00,ON,720.8
D2022,2026-05-21T07:15:00,ON,58776.9
D9001,2026-05-26T11:38:00,ON,12200.4
D2015,2026-05-24 16:23:00,ON,26604.5
D2019,24-May-2026 12:15:00,ON,19243.8
D2010,2026-05-08 07:00:00,OFF,46638.8
D2026,2026-05-04 09:38:00,ON,13368.3
D2008,26/05/2026 16:23,ON,589.4
D2005,2026-05-02T15:00:00,ON,36572.6
D2017,02/05/2026 16:38,ON,71469.8
D2023,19-May-2026 09:23:00,ON,76991.6
D2009,27/05/2026 07:00,ON,1200.0
D2019,19-May-2026 07:45:00,ON,19036.8
D2028,2026-05-19T13:07:00,ON,46957.0
D2013,20/05/2026 10:00,ON,48433.1
D2028,2026-05-15T16:23:00,ON,46711.2
D2012,14/05/2026 09:45,ON,57197.9
D2021,27/05/2026 11:15,on,29183.1
D2024,03-May-2026 11:00:00,ON,14711.0
D2024,04-May-2026 11:38:00,on,14756.5
D2025,25/05/2026 07:07,ON,78876.0
D2006,03-May-2026 16:23:00,ON,58714.2
D9001,2026-05-28T17:00:00,ON,12262.6
D2017,13/05/2026 14:38,ON,71702.7
D2028,2026-05-03T11:38:00,ON,45891.4
D2009,06/05/2026 13:23,ON,53138.0
D2022,2026-05-27T09:00:00,ON,59028.8
D2023,18-May-2026 09:00:00,ON,76968.7
D2014,29/05/2026 07:15,ON,79025.0
D2012,30/05/2026 07:15,ON,57654.6
D2027,2026-05-16T07:00:00,ON,63410.8
D2023,07-May-2026 09:38:00,ON,76700.6
D2027,2026-05-23T07:07:00,ON,63680.3
D2010,2026-05-23 11:00:00,OFF,46638.8
D2017,21/05/2026 16:00,ON,71880.5
D2010,2026-05-18 12:15:00,OFF,46638.8
D2005,2026-05-07T09:07:00,ON,-1
D2004,02-May-2026 17:52:00,ON,32234.1
D2028,2026-05-02T12:52:00,ON,45822.8
D2012,02/05/2026 17:45,ON,56869.6
D2016,2026-05-24T16:45:00,ON,35190.8
D2016,2026-05-05T10:38:00,on,34664.3
D2013,08/05/2026 07:15,ON,47957.6
D2016,2026-05-09T11:15:00,ON,34774.6
D2011,22/05/2026 11:45,OFF,30676.1
D2014,04/05/2026 11:52,ON,77566.7
D2004,16-May-2026 15:00:00,ON,9999999
D9002,2026-05-02T11:38:00,ON,65878.1
D2022,2026-05-07T09:00:00,ON,58219.8
D2019,29-May-2026 17:23:00,ON,19453.0
D2021,24/05/2026 15:00,ON,29079.8
D2028,2026-05-08T09:00:00,ON,46204.6
D2019,16-May-2026 14:00:00,ON,18947.4
D2005,2026-05-09T11:07:00,ON,36813.1
D9001,2026-05-02T09:38:00,ON,11578.2
D2012,02/05/2026 07:52,on,56845.7
D2013,16/05/2026 11:07,ON,48284.4
D2020,2026-05-07 15:45:00,ON,9377.9
D2027,2026-05-24T13:15:00,ON,63741.1
D2024,10-May-2026 13:52:00,ON,15068.7
D2026,2026-05-23 07:15:00,ON,13732.8
D2027,2026-05-13T07:23:00,ON,63297.6
D2011,02/05/2026 14:15,OFF,30676.1
D2015,2026-05-30 09:52:00,ON,26716.7
D2020,2026-05-03 15:23:00,ON,9173.5
D2023,21-May-2026 14:15:00,ON,77050.8
D2008,14/05/2026 11:45,ON,257.0
D9001,2026-05-16T15:52:00,ON,11951.7
D2028,2026-05-12T10:07:00,ON,46474.6
D2028,2026-05-14T11:00:00,ON,46611.8
D2019,23-May-2026 17:00:00,ON,0
D2015,2026-05-25 09:15:00,ON,26611.3
D2023,28-May-2026 13:52:00,ON,77218.9
D2020,2026-05-13 10:23:00,ON,9663.8
D2020,2026-05-27 10:00:00,ON,10379.0
D2025,06/05/2026 15:52,ON,78199.0
D2012,17/05/2026 09:45,ON,57283.5
D2013,02/05/2026 08:52,ON,47728.5
D2009,05/05/2026 17:45,ON,53092.5
D2026,2026-05-29 16:52:00,ON,13866.2
D2026,2026-05-26 11:15:00,ON,13797.8
D2018,14-May-2026 09:00:00,on,77875.9
D9002,2026-05-07T12:23:00,ON,65961.0
D2016,2026-05-14T10:52:00,ON,34908.3
D9002,2026-05-23T15:00:00,ON,66227.1
D2023,02-May-2026 17:45:00,ON,76595.3
D2016,2026-05-09T15:45:00,ON,34783.7
D2020,2026-05-09 13:52:00,ON,9474.1
D2008,02/05/2026 07:00,ON,47589.0
D2022,2026-05-29T11:38:00,ON,59113.8
D2024,10-May-2026 08:38:00,ON,15047.6
D2020,2026-05-16 17:38:00,ON,9846.6
D2027,2026-05-17T11:07:00,ON,63463.5
D2010,2026-05-24 09:52:00,OFF,46638.8
D9001,2026-05-27T13:07:00,ON,12229.3
D2023,22-May-2026 07:45:00,ON,77059.7
D2014,21/05/2026 12:45,ON,78574.6
D9001,2026-05-03T15:23:00,ON,11617.4
D2004,10-May-2026 12:38:00,ON,32610.7
D2026,2026-05-18 07:07:00,ON,13635.9
D2005,2026-05-12T14:15:00,ON,36932.3
D2027,2026-05-01T09:52:00,ON,62840.1
D2009,27/05/2026 11:15,ON,1224.7
D2019,09-May-2026 10:23:00,ON,18666.5
D2025,05/05/2026 07:23,ON,78139.3
D2028,2026-05-05T09:23:00,ON,46005.6
D2004,07-May-2026 09:23:00,ON,32452.5
D2007,2026-05-01T07:07:00,ON,47817.9
D2011,13/05/2026 07:23,OFF,30676.1
D2010,2026-05-27 16:52:00,OFF,46638.8
D2006,02-May-2026 16:38:00,ON,58647.8
D2022,2026-05-16T15:45:00,ON,58600.7
D2025,26/05/2026 17:07,ON,78943.1
D2028,2026-05-07T17:15:00,ON,46182.7
D2009,02/05/2026 09:52,ON,52863.0
D2013,05/05/2026 10:23,ON,47849.7
D2026,2026-05-12 13:45:00,ON,13528.4
D2006,16-May-2026 07:15:00,ON,-1
D2019,21-May-2026 13:45:00,ON,19134.5
D9001,2026-05-09T11:07:00,ON,-1
D2025,15/05/2026 15:52,on,78532.3
D2021,07/05/2026 09:15,ON,28398.9
D2022,2026-05-14T07:15:00,ON,58494.5
D2020,2026-05-18 07:23:00,on,9906.4
D2016,2026-05-02T11:15:00,ON,34585.2
D2006,01-May-2026 17:00:00,ON,58580.8
D2018,09-May-2026 13:38:00,ON,0
D9001,2026-05-29T09:45:00,ON,12271.4
D2016,2026-05-07T07:38:00,ON,34712.5
D2005,2026-05-10T13:45:00,ON,36855.7
D2008,25/05/2026 07:07,ON,542.3
D2014,24/05/2026 09:07,ON,78742.5
D2010,2026-05-21 07:00:00,OFF,46638.8
D2028,2026-05-17T13:23:00,ON,46821.5
D2027,2026-05-24T15:38:00,ON,63746.3
D2028,2026-05-01T09:23:00,ON,45740.9
D2026,2026-05-09 07:38:00,ON,13460.1
D9002,2026-05-29T10:45:00,ON,66319.3
D2027,2026-05-06T07:38:00,ON,63025.9
D2011,25/05/2026 09:07,OFF,30676.1
D2015,2026-05-14 13:07:00,ON,26386.3
D2021,05/05/2026 15:07,ON,28339.7
D9002,2026-05-15T17:45:00,ON,66096.9
D2014,06/05/2026 14:38,ON,77697.0
D2025,08/05/2026 11:00,ON,78264.2
D2026,2026-05-10 12:45:00,ON,13486.9
D2016,2026-05-15T17:07:00,ON,34949.8
D2026,2026-05-08 17:23:00,on,13457.0
D2025,27/05/2026 08:00,ON,78953.7
D2027,2026-05-25T08:23:00,ON,63762.6
D2005,2026-05-05T07:15:00,on,36657.0
D2019,08-May-2026 17:15:00,ON,18649.8
D2016,2026-05-18T16:00:00,ON,35030.2
D2015,2026-05-13 15:15:00,ON,26369.7
D2008,01/05/2026 09:15,ON,47567.8
D2018,24-May-2026 11:07:00,ON,78519.5
D2021,20/05/2026 10:23,ON,28908.4
D2021,29/05/2026 07:23,ON,29248.4
D2017,17/05/2026 08:23,ON,71777.4
D2017,18/05/2026 09:07,ON,71800.6
D2020,2026-05-19 15:23:00,ON,9992.5
D2018,08-May-2026 14:23:00,ON,77526.7
D2007,2026-05-18T15:23:00,ON,48585.0
D9002,2026-05-05T07:15:00,ON,65920.6
D9001,2026-05-08T15:52:00,ON,11746.5
D2008,09/05/2026 12:45,on,47787.3
D2022,2026-05-29T09:38:00,ON,59106.9
D2008,16/05/2026 09:15,ON,307.2
D2010,2026-05-25 11:07:00,OFF,46638.8
D9002,2026-05-10T15:00:00,ON,66013.9
D2020,2026-05-09 07:23:00,on,9444.5
D2015,2026-05-17 13:23:00,ON,26450.9
D2010,2026-05-04 17:00:00,OFF,46638.8
D2013,21/05/2026 08:52,ON,48466.6
D2019,29-May-2026 07:45:00,ON,19420.1
D2028,2026-05-20T17:23:00,ON,47041.1
D2028,2026-05-17T15:38:00,ON,46832.6
D2019,21-May-2026 07:15:00,ON,0
D9002,2026-05-08T09:45:00,ON,65974.5
D2027,2026-05-13T09:38:00,ON,63305.1
D2027,2026-05-05T14:07:00,ON,63012.0
D2013,07/05/2026 13:23,ON,47938.6
D2013,21/05/2026 15:15,ON,48489.0
D2015,2026-05-06 09:07:00,ON,26213.4
D2026,2026-05-30 13:38:00,ON,13879.9
D2013,20/05/2026 08:07,ON,48427.4
D2008,10/05/2026 12:15,ON,47814.9
D2007,2026-05-01T12:45:00,ON,47836.3
D2009,13/05/2026 11:45,ON,336.8
D2008,13/05/2026 15:38,ON,47902.3
D2024,02-May-2026 11:23:00,ON,14655.0
D2011,22/05/2026 17:38,OFF,30676.1
D2015,2026-05-16 14:52:00,ON,26432.2
D2024,07-May-2026 15:15:00,ON,14925.6
D2018,09-May-2026 12:00:00,ON,77575.3
D9001,2026-05-26T14:00:00,ON,12205.8
D2014,08/05/2026 11:23,ON,77798.5
D2011,07/05/2026 07:45,OFF,30676.1
D2010,2026-05-18 17:07:00,OFF,46638.8
D2008,15/05/2026 13:38,ON,288.9
D2007,2026-05-12T09:38:00,ON,48305.4
D2005,2026-05-16T12:07:00,on,37067.2
D2020,2026-05-14 08:15:00,ON,9707.8
D2016,2026-05-18T14:00:00,ON,35024.7
D9002,2026-05-11T11:07:00,ON,66025.9
D9002,2026-05-04T16:15:00,ON,65917.8
D2013,13/05/2026 08:23,ON,48155.9
D2020,2026-05-04 13:00:00,ON,9216.1
D2008,13/05/2026 09:15,ON,47889.4
D2025,14/05/2026 11:07,ON,78482.9
D2017,02/05/2026 14:52,ON,71465.2
D2009,08/05/2026 11:23,ON,53250.6
D2006,11-May-2026 12:45:00,ON,59219.2
D2008,02/05/2026 16:07,on,47610.7
D2005,2026-05-16T07:07:00,ON,37052.1
D2018,08-May-2026 11:15:00,ON,77514.0
D2004,15-May-2026 08:00:00,ON,32843.8
D2028,2026-05-19T15:38:00,ON,46966.2
D2005,2026-05-02T17:00:00,ON,
D2018,01-May-2026 14:23:00,ON,77085.2
D2010,2026-05-16 16:52:00,OFF,46638.8
D2017,29/05/2026 07:23,ON,72036.8
D2023,23-May-2026 09:15:00,ON,77087.7
D2020,2026-05-20 11:15:00,ON,10030.5
D2009,06/05/2026 10:52,on,53119.5
D2013,23/05/2026 09:23,ON,48546.5
D2006,09-May-2026 13:00:00,ON,59092.9
D2012,10/05/2026 10:07,ON,57083.8
D2020,2026-05-11 11:52:00,ON,9564.6
D2022,2026-05-16T13:45:00,ON,58594.1
D2007,2026-05-05T07:23:00,ON,47991.4
D2020,2026-05-20 07:52:00,ON,10010.1
D2009,15/05/2026 13:15,ON,475.2
D2011,19/05/2026 10:45,OFF,0
D9001,2026-05-09T16:00:00,ON,11775.7
D2019,22-May-2026 13:38:00,ON,19173.1
D2013,26/05/2026 15:45,ON,48681.8
D2011,08/05/2026 09:23,OFF,30676.1
D2019,08-May-2026 09:38:00,ON,18624.1
D2020,2026-05-02 13:15:00,ON,9116.1
D2026,2026-05-13 07:23:00,on,13536.9
D2025,24/05/2026 13:00,ON,78857.6
D2022,2026-05-17T17:07:00,ON,58648.1
D2026,2026-05-16 15:52:00,ON,13610.2
D2020,2026-05-04 17:23:00,ON,9233.3
D2021,06/05/2026 17:45,ON,28385.9
D2027,2026-05-06T13:38:00,ON,63045.2
D2026,2026-05-03 13:45:00,ON,13354.2
D2004,02-May-2026 15:38:00,ON,32226.0
D2004,10-May-2026 10:38:00,ON,32603.5
D2013,19/05/2026 11:45,ON,48400.8
D2018,09-May-2026 08:52:00,ON,77557.3
D2027,2026-05-26T07:38:00,ON,63798.4
D2020,2026-05-13 15:45:00,ON,9685.8
D2005,2026-05-08T17:23:00,on,36795.0
D2022,2026-05-04T11:15:00,ON,58109.9
D2023,05-May-2026 15:00:00,ON,76663.9
D2015,2026-05-19 11:45:00,ON,26490.5
D9002,2026-05-17T13:07:00,ON,66125.8
D2006,06-May-2026 10:15:00,ON,58876.2
D9001,2026-05-17T16:52:00,ON,11981.6
D2024,08-May-2026 08:38:00,ON,14947.3
D2012,27/05/2026 13:07,ON,57582.2
D2004,12-May-2026 08:07:00,ON,32695.0
D2022,2026-05-22T09:45:00,ON,58824.2
D2028,2026-05-27T14:07:00,ON,47490.7
D2013,01/05/2026 17:00,ON,47717.9
D2009,17/05/2026 13:23,ON,598.4
D2017,12/05/2026 15:23,ON,71682.0
D2021,04/05/2026 07:23,ON,28275.0
D2013,12/05/2026 07:38,ON,48110.8
D2007,2026-05-15T11:15:00,ON,48444.0
D2020,2026-05-29 10:07:00,ON,10482.5
D2015,2026-05-07 13:07:00,on,26241.1
D2013,26/05/2026 09:07,ON,48662.6
D9001,2026-05-05T11:07:00,ON,11659.8
D2008,05/05/2026 17:23,ON,47693.2
D2015,2026-05-26 09:07:00,ON,26633.8
D2013,06/05/2026 12:38,ON,47894.4
D2015,2026-05-30 11:07:00,ON,26720.7
D2022,2026-05-06T07:23:00,ON,58172.1
D2019,01-May-2026 15:23:00,ON,18378.4
D2010,2026-05-23 15:45:00,OFF,46638.8
D2014,17/05/2026 17:52,ON,78362.0
D2025,09/05/2026 13:07,ON,78304.2
D2026,2026-05-14 11:07:00,ON,13563.5
D2018,12-May-2026 15:23:00,ON,77781.4
D2015,2026-05-10 17:00:00,ON,26309.9
D2023,03-May-2026 11:38:00,ON,76607.4
D2016,2026-05-04T16:07:00,ON,34652.3
D2022,2026-05-08T13:00:00,ON,58273.1
D2020,2026-05-23 07:23:00,ON,10161.7
D2010,2026-05-28 13:07:00,OFF,46638.8
D2010,2026-05-19 17:00:00,OFF,46638.8
D2022,2026-05-11T08:38:00,ON,58377.2
D2007,2026-05-12T11:52:00,ON,48314.3
D2008,29/05/2026 14:45,ON,664.1
D2018,30-May-2026 11:38:00,ON,78896.2
D2021,05/05/2026 17:45,ON,28346.3
D2012,09/05/2026 08:00,ON,57051.0
D2013,08/05/2026 09:45,ON,9999999
D9002,2026-05-08T11:15:00,ON,65977.6
D2009,02/05/2026 15:07,ON,52894.2
D2004,15-May-2026 10:45:00,ON,32851.2
D2027,2026-05-20T11:00:00,ON,63578.4
D2020,2026-05-10 07:52:00,ON,9496.6
D2012,24/05/2026 14:38,ON,57498.6
D2008,18/05/2026 07:07,ON,353.8
D9001,2026-05-16T11:07:00,ON,11942.7
D2023,05-May-2026 11:07:00,ON,76655.7
D2017,07/05/2026 16:38,ON,71577.5
D2020,2026-05-24 15:07:00,ON,10247.1
D2011,18/05/2026 07:15,OFF,30676.1
D2024,29-May-2026 17:07:00,ON,16043.4
D2025,22/05/2026 08:38,ON,78768.6
D2023,11-May-2026 17:15:00,ON,76814.5
D2015,2026-05-03 09:23:00,ON,26149.7
D2028,2026-05-06T17:45:00,ON,46116.3
D9001,2026-05-02T15:38:00,ON,11590.8
D2020,2026-05-22 12:15:00,ON,10131.6
D2017,13/05/2026 07:00,ON,71689.6
D2020,2026-05-02 10:00:00,ON,9101.2
D2025,02/05/2026 13:15,ON,78045.3
D2026,2026-05-29 07:15:00,ON,0
D2018,11-May-2026 13:15:00,ON,77707.3
D2011,23/05/2026 15:07,OFF,30676.1
D2023,05-May-2026 09:00:00,ON,76651.8
D2013,12/05/2026 12:38,ON,48127.2
D2027,2026-05-30T12:38:00,ON,63968.1
D2020,2026-05-24 11:38:00,ON,10229.9
D2019,24-May-2026 15:45:00,ON,19255.0
D2026,2026-05-03 11:15:00,ON,13351.1
D2024,07-May-2026 10:45:00,ON,14904.0
